STARTTID;SLUTTID;PRISOMRÅDE;FORBRUKSGRUPPE;VOLUM_KWH;ANTALL_MÅLEPUNKT
2026-09-14T15:00:00+02:00;2026-09-14T16:00:00+02:00;NO5;Hytter og fritidseiendommer;23489,830;48406
2026-09-14T15:00:00+02:00;2026-09-14T16:00:00+02:00;NO5;Husholdning;352602,021;260412
2026-09-14T15:00:00+02:00;2026-09-14T16:00:00+02:00;NO5;Primær Industri;13133,755;1953
2026-09-14T15:00:00+02:00;2026-09-14T16:00:00+02:00;NO5;Sekundær Industri;1095318,736;5018
2026-09-14T15:00:00+02:00;2026-09-14T16:00:00+02:00;NO5;Tertiære Tjenester;309204,126;27952
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO1;Hytter og fritidseiendommer;43103,942;110805
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO1;Husholdning;1434815,044;1122270
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO1;Primær Industri;37718,566;7481
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO1;Sekundær Industri;591951,113;15111
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO1;Tertiære Tjenester;1186114,893;96221
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO2;Hytter og fritidseiendommer;35726,061;106609
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO2;Husholdning;868155,908;634361
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO2;Primær Industri;86862,275;5761
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO2;Sekundær Industri;2183626,245;12575
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO2;Tertiære Tjenester;625659,339;70971
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO3;Hytter og fritidseiendommer;27068,112;62801
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO3;Husholdning;630360,788;412170
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO3;Primær Industri;94940,952;10290
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO3;Sekundær Industri;1766968,475;9244
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO3;Tertiære Tjenester;511246,763;52405
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO4;Hytter og fritidseiendommer;24971,489;44167
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO4;Husholdning;414409,647;245811
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO4;Primær Industri;69035,559;3977
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO4;Sekundær Industri;1141611,048;6125
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO4;Tertiære Tjenester;368470,517;40301
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO5;Hytter og fritidseiendommer;23481,599;48406
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO5;Husholdning;388896,427;260412
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO5;Primær Industri;12939,850;1953
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO5;Sekundær Industri;1078092,384;5018
2026-09-14T16:00:00+02:00;2026-09-14T17:00:00+02:00;NO5;Tertiære Tjenester;286940,879;27952
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO1;Hytter og fritidseiendommer;43873,125;110805
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO1;Husholdning;1507664,514;1122270
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO1;Primær Industri;39437,607;7481
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO1;Sekundær Industri;563022,818;15111
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO1;Tertiære Tjenester;1117714,413;96221
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO2;Hytter og fritidseiendommer;36554,225;106609
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO2;Husholdning;883020,479;634361
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO2;Primær Industri;91445,466;5761
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO2;Sekundær Industri;2179340,504;12575
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO2;Tertiære Tjenester;594041,625;70971
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO3;Hytter og fritidseiendommer;27490,398;62801
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO3;Husholdning;633948,181;412170
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO3;Primær Industri;95445,786;10290
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO3;Sekundær Industri;1731230,784;9244
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO3;Tertiære Tjenester;486096,124;52405
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO4;Hytter og fritidseiendommer;25675,304;44167
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO4;Husholdning;414006,189;245811
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO4;Primær Industri;69166,208;3977
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO4;Sekundær Industri;1125729,178;6125
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO4;Tertiære Tjenester;353488,856;40301
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO5;Hytter og fritidseiendommer;23339,998;48406
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO5;Husholdning;396335,722;260412
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO5;Primær Industri;13235,844;1953
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO5;Sekundær Industri;1066892,539;5018
2026-09-14T17:00:00+02:00;2026-09-14T18:00:00+02:00;NO5;Tertiære Tjenester;265906,406;27952
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO1;Hytter og fritidseiendommer;44193,699;110805
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO1;Husholdning;1531907,092;1122270
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO1;Primær Industri;41829,362;7481
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO1;Sekundær Industri;553905,267;15111
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO1;Tertiære Tjenester;1077042,772;96221
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO2;Hytter og fritidseiendommer;37654,611;106609
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO2;Husholdning;903338,701;634361
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO2;Primær Industri;91530,773;5761
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO2;Sekundær Industri;2170493,085;12575
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO2;Tertiære Tjenester;582428,786;70971
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO3;Hytter og fritidseiendommer;28112,158;62801
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO3;Husholdning;635028,782;412170
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO3;Primær Industri;97321,153;10290
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO3;Sekundær Industri;1694592,063;9244
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO3;Tertiære Tjenester;474936,733;52405
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO4;Hytter og fritidseiendommer;26544,160;44167
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO4;Husholdning;419172,579;245811
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO4;Primær Industri;70091,370;3977
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO4;Sekundær Industri;1127832,563;6125
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO4;Tertiære Tjenester;350832,912;40301
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO5;Hytter og fritidseiendommer;23630,442;48406
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO5;Husholdning;398782,334;260412
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO5;Primær Industri;13333,226;1953
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO5;Sekundær Industri;1066316,942;5018
2026-09-14T18:00:00+02:00;2026-09-14T19:00:00+02:00;NO5;Tertiære Tjenester;259744,077;27952
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO1;Hytter og fritidseiendommer;45406,921;110805
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO1;Husholdning;1585590,043;1122270
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO1;Primær Industri;42537,464;7481
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO1;Sekundær Industri;550071,346;15111
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO1;Tertiære Tjenester;1067949,500;96221
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO2;Hytter og fritidseiendommer;38622,204;106609
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO2;Husholdning;950650,508;634361
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO2;Primær Industri;85689,113;5761
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO2;Sekundær Industri;2153709,129;12575
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO2;Tertiære Tjenester;575998,322;70971
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO3;Hytter og fritidseiendommer;28947,415;62801
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO3;Husholdning;661020,379;412170
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO3;Primær Industri;97412,984;10290
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO3;Sekundær Industri;1748758,085;9244
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO3;Tertiære Tjenester;466230,889;52405
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO4;Hytter og fritidseiendommer;27483,601;44167
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO4;Husholdning;434997,060;245811
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO4;Primær Industri;69275,043;3977
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO4;Sekundær Industri;1139753,864;6125
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO4;Tertiære Tjenester;362052,943;40301
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO5;Hytter og fritidseiendommer;24295,983;48406
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO5;Husholdning;412934,774;260412
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO5;Primær Industri;13782,495;1953
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO5;Sekundær Industri;1065293,975;5018
2026-09-14T19:00:00+02:00;2026-09-14T20:00:00+02:00;NO5;Tertiære Tjenester;255930,776;27952
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO1;Hytter og fritidseiendommer;46771,747;110805
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO1;Husholdning;1668031,438;1122270
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO1;Primær Industri;42116,379;7481
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO1;Sekundær Industri;539521,927;15111
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO1;Tertiære Tjenester;1039418,992;96221
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO2;Hytter og fritidseiendommer;39980,325;106609
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO2;Husholdning;995843,730;634361
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO2;Primær Industri;77498,530;5761
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO2;Sekundær Industri;2161036,730;12575
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO2;Tertiære Tjenester;568635,052;70971
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO3;Hytter og fritidseiendommer;29814,579;62801
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO3;Husholdning;694591,760;412170
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO3;Primær Industri;95726,797;10290
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO3;Sekundær Industri;1749862,012;9244
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO3;Tertiære Tjenester;461816,003;52405
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO4;Hytter og fritidseiendommer;28428,172;44167
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO4;Husholdning;452523,755;245811
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO4;Primær Industri;68702,022;3977
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO4;Sekundær Industri;1141109,210;6125
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO4;Tertiære Tjenester;356890,224;40301
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO5;Hytter og fritidseiendommer;25027,026;48406
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO5;Husholdning;433028,992;260412
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO5;Primær Industri;13655,056;1953
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO5;Sekundær Industri;1060793,399;5018
2026-09-14T20:00:00+02:00;2026-09-14T21:00:00+02:00;NO5;Tertiære Tjenester;257687,738;27952
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO1;Hytter og fritidseiendommer;46735,801;110805
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO1;Husholdning;1658087,171;1122270
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO1;Primær Industri;38227,509;7481
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO1;Sekundær Industri;537947,337;15111
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO1;Tertiære Tjenester;976578,642;96221
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO2;Hytter og fritidseiendommer;39608,748;106609
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO2;Husholdning;984599,126;634361
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO2;Primær Industri;72532,141;5761
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO2;Sekundær Industri;2153701,165;12575
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO2;Tertiære Tjenester;538527,628;70971
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO3;Hytter og fritidseiendommer;29885,770;62801
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO3;Husholdning;697918,368;412170
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO3;Primær Industri;94157,642;10290
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO3;Sekundær Industri;1731005,798;9244
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO3;Tertiære Tjenester;439244,271;52405
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO4;Hytter og fritidseiendommer;28370,440;44167
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO4;Husholdning;455156,292;245811
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO4;Primær Industri;68209,045;3977
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO4;Sekundær Industri;1141197,850;6125
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO4;Tertiære Tjenester;343188,284;40301
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO5;Hytter og fritidseiendommer;25028,838;48406
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO5;Husholdning;435392,289;260412
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO5;Primær Industri;13482,286;1953
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO5;Sekundær Industri;1075357,752;5018
2026-09-14T21:00:00+02:00;2026-09-14T22:00:00+02:00;NO5;Tertiære Tjenester;240390,504;27952
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO1;Hytter og fritidseiendommer;46264,792;110805
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO1;Husholdning;1578414,826;1122270
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO1;Primær Industri;34286,071;7481
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO1;Sekundær Industri;549660,812;15111
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO1;Tertiære Tjenester;908656,842;96221
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO2;Hytter og fritidseiendommer;38882,569;106609
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO2;Husholdning;930746,404;634361
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO2;Primær Industri;63772,066;5761
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO2;Sekundær Industri;2135098,328;12575
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO2;Tertiære Tjenester;500143,866;70971
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO3;Hytter og fritidseiendommer;29494,696;62801
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO3;Husholdning;675854,865;412170
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO3;Primær Industri;90124,394;10290
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO3;Sekundær Industri;1704068,914;9244
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO3;Tertiære Tjenester;422149,865;52405
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO4;Hytter og fritidseiendommer;28114,570;44167
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO4;Husholdning;443783,664;245811
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO4;Primær Industri;67063,572;3977
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO4;Sekundær Industri;1149426,857;6125
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO4;Tertiære Tjenester;328494,415;40301
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO5;Hytter og fritidseiendommer;24850,811;48406
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO5;Husholdning;416343,446;260412
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO5;Primær Industri;12921,774;1953
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO5;Sekundær Industri;1074975,324;5018
2026-09-14T22:00:00+02:00;2026-09-14T23:00:00+02:00;NO5;Tertiære Tjenester;217828,055;27952
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO1;Hytter og fritidseiendommer;45304,587;110805
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO1;Husholdning;1409251,989;1122270
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO1;Primær Industri;31437,156;7481
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO1;Sekundær Industri;536075,808;15111
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO1;Tertiære Tjenester;850090,093;96221
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO2;Hytter og fritidseiendommer;37849,548;106609
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO2;Husholdning;831075,785;634361
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO2;Primær Industri;59496,392;5761
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO2;Sekundær Industri;2122036,426;12575
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO2;Tertiære Tjenester;468550,974;70971
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO3;Hytter og fritidseiendommer;28856,302;62801
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO3;Husholdning;621994,186;412170
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO3;Primær Industri;87164,820;10290
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO3;Sekundær Industri;1708273,988;9244
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO3;Tertiære Tjenester;404613,148;52405
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO4;Hytter og fritidseiendommer;27413,091;44167
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO4;Husholdning;412945,252;245811
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO4;Primær Industri;65817,562;3977
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO4;Sekundær Industri;1167276,406;6125
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO4;Tertiære Tjenester;318124,324;40301
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO5;Hytter og fritidseiendommer;24081,594;48406
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO5;Husholdning;373159,582;260412
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO5;Primær Industri;12514,851;1953
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO5;Sekundær Industri;1070883,886;5018
2026-09-14T23:00:00+02:00;2026-09-15T00:00:00+02:00;NO5;Tertiære Tjenester;207144,257;27952
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO1;Hytter og fritidseiendommer;44550,327;110805
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO1;Husholdning;1231009,393;1122246
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO1;Primær Industri;29738,340;7482
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO1;Sekundær Industri;522907,795;15114
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO1;Tertiære Tjenester;807247,493;96218
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO2;Hytter og fritidseiendommer;36572,911;106609
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO2;Husholdning;731432,307;634389
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO2;Primær Industri;59314,183;5761
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO2;Sekundær Industri;2108571,423;12585
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO2;Tertiære Tjenester;454160,843;70967
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO3;Hytter og fritidseiendommer;28298,648;62801
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO3;Husholdning;566449,282;412174
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO3;Primær Industri;84485,771;10286
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO3;Sekundær Industri;1707042,828;9245
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO3;Tertiære Tjenester;389109,530;52398
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO4;Hytter og fritidseiendommer;27064,375;44166
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO4;Husholdning;379137,271;245814
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO4;Primær Industri;64088,684;3977
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO4;Sekundær Industri;1181103,168;6125
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO4;Tertiære Tjenester;311263,690;40300
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO5;Hytter og fritidseiendommer;23661,922;48408
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO5;Husholdning;329661,575;260409
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO5;Primær Industri;12244,824;1954
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO5;Sekundær Industri;1069163,705;5020
2026-09-15T00:00:00+02:00;2026-09-15T01:00:00+02:00;NO5;Tertiære Tjenester;197339,712;27953
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO1;Hytter og fritidseiendommer;43685,070;110805
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO1;Husholdning;1115626,806;1122246
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO1;Primær Industri;29369,901;7482
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO1;Sekundær Industri;514977,208;15114
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO1;Tertiære Tjenester;780283,729;96218
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO2;Hytter og fritidseiendommer;35818,124;106609
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO2;Husholdning;669158,602;634389
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO2;Primær Industri;62129,502;5761
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO2;Sekundær Industri;2087174,186;12585
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO2;Tertiære Tjenester;439780,019;70967
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO3;Hytter og fritidseiendommer;28090,380;62801
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO3;Husholdning;537203,563;412174
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO3;Primær Industri;83064,666;10286
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO3;Sekundær Industri;1704099,649;9245
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO3;Tertiære Tjenester;382634,993;52398
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO4;Hytter og fritidseiendommer;26790,698;44166
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO4;Husholdning;358533,647;245814
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO4;Primær Industri;63721,883;3977
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO4;Sekundær Industri;1185846,963;6125
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO4;Tertiære Tjenester;306180,030;40300
